品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
3,1065,"注入器加算",300,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
3,20291,"バイオ後続品導入初期加算（在宅自己",150,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,43,0,43,,,,43,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,49,0,49,,,,49,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",25,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
5,3001,"静脈内注射",37,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",42,,,,44,0,44,,,,44,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,139,0,139,,,,139,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",120,,,,189,0,189,,,,189,,,,,,,,,,,0,0,0,
6,4060,"ガングリオン穿刺術",80,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
6,4085,"四肢ギプスシーネ（上肢、下肢）（片",1200,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,420,0,420,,,,420,,,,,,,,,,,0,0,0,
6,4107,"粘（滑）液嚢穿刺注入（片）",100,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,31,0,31,,,,31,,,,,,,,,,,0,0,0,
6,4129,"絆創膏固定術",500,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,40008,"治療用装具採型法（体幹装具）",700,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
7,1660,"骨折非観血的整復術",2880,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5010,"陥入爪手術　簡単",1400,"指",,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5021,"非観血整復的　足他",1440,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",2040,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5024,"非観血的整復　下腿",2040,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5040,"腱鞘切開術（関節鏡",2350,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5044,"創傷処理達しない中",950,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",70,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,9975,"手術　乳児加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,753,"Ｂ－結核菌特異的インターフェロン－",593,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",99,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,32,0,32,,,,32,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",40,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,135,0,135,,,,135,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,38,0,38,,,,38,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,39,0,39,,,,39,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,49,0,49,,,,49,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",108,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",102,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6265,"Ｂ－ＣＥＡ精密測定",99,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6270,"Ｂ－ＣＡ１９－９精",121,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6288,"梅毒脂質抗原使用検",15,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6294,"梅毒トレポネーマ抗体定性",32,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",195,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",193,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",160,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6774,"Ｂ－ＣＡ１２５",136,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,9907,"（減）",0.9,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,38,0,38,,,,38,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",103,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,0,"腫瘍マーカーⅡ　　　３以上",290,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,32,0,32,,,,32,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,153,0,153,,,,153,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,44,0,44,,,,44,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,283,0,283,,,,283,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,180,0,180,,,,180,,,,,,,,,,,0,0,0,
9,7064,"Ｘ－Ｐ＜骨盤＞",85,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,123,0,123,,,,123,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7072,"Ｘ－Ｐ＜肩鎖関節＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,275,0,275,,,,275,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,144,0,144,,,,144,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,156,0,156,,,,156,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,58,0,58,,,,58,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,64,0,64,,,,64,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,80,0,80,,,,80,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,152,0,152,,,,152,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,755,0,755,,,,755,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,720,0,720,,,,720,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,21,0,21,,,,21,,,,,,,,,,,1,21,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,981,0,981,,,,981,,,,,,,,,,,1,981,0,
9,9998,"撮影料乳幼児加算",1.5,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,1010,"外来・在宅ベースアップ評価料（１）",6,,,,463,0,463,,,,463,,,,,,,,,,,0,0,0,
10,1011,"外来・在宅ベースアップ評価料（１）",2,,,,2226,0,2226,,,,2226,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,1629,"診断書料（様式第１０号）　",4000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1685,"労　休養保証証明書",2000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8020,"特定疾患処方管理加算（処方箋料）",56,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",60,,,,883,0,883,,,,883,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",32,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8026,"一般名処方加算２（処方箋料）",8,,,,391,0,391,,,,391,,,,,,,,,,,0,0,0,
10,8027,"一般名処方加算１（処方箋料）",10,,,,387,0,387,,,,387,,,,,,,,,,,0,0,0,
10,1160,"目標設定等支援・管理料（初回）",250,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
10,1653,"運動器リハビリテーション料（２）（",180,"単位",,,133,0,133,,,,133,,,,,,,,,,,0,0,0,
10,1654,"運動器リハビリテーション料（２）（",180,"単位",,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（２）（",170,"単位",,,1176,0,1176,,,,1176,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）（",170,"単位",,,65,0,65,,,,65,,,,,,,,,,,0,0,0,
10,8005,"運動器リハビリテーション料（３）（",85,"単位",,,157,0,157,,,,157,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,388,0,388,,,,388,,,,,,,,,,,0,0,0,
11,21,"腰部固定帯（自費）",2000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9505,"面談料",11000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9510,"巻き爪　材料",4000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,43,0,43,,,,43,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,43,0,43,,,,43,,,,,,,,,,,0,0,0,
11,9529,"ＣＤ－Ｒ出力（画像）",2200,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9561,"文書料",1,"円",,,5500,0,5500,,,,5500,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9573,"足首ファシリエイド(\1300)",1300,"個",,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9602,"身体障害者認定診断書(\5500)",5500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9603,"後遺症診断書(\5500)",5500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,126,0,126,,,,126,,,,,,,,,,,0,0,0,
11,9615,"証明書（回答書）",2200,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9624,"ストレッチバンド(\800)",800,"個",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9626,"領収証明書発行(\500)",500,"通",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9627,"明細書再発行(\500)",500,"通",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9645,"ファシリエイド　手首",2500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9646,"ファシリエイド　膝",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9690,"マチサックＭ（250円）",250,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9710,"帯状疱疹ワクチン(接種券 \11,500)",11500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
13,6,"（レセ印字あり",0,,,,1028,0,1028,,,,1028,,,,,,,,,,,0,0,0,
13,7,"（レセ印字なし",0,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
13,11,"（処方箋用コメント",0,,,,2243,0,2243,,,,2243,,,,,,,,,,,0,0,0,
13,71,"効能・効果に差異がある",0,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
13,73,"後発品へ切り替えないことが推奨",0,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
13,92,"（",0,,,,358,0,358,,,,358,,,,,,,,,,,0,0,0,
13,93,"１日１回起床時",0,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
13,96,"１日１回朝食後",0,,,,5198,0,5198,,,,5198,,,,,,,,,,,0,0,0,
13,98,"月１回起床時",0,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
13,105,"１日１回夕食後",0,,,,563,0,563,,,,563,,,,,,,,,,,0,0,0,
13,111,"１日１回就寝前",0,,,,377,0,377,,,,377,,,,,,,,,,,0,0,0,
13,117,"１日２回朝夕食後",0,,,,3872,0,3872,,,,3872,,,,,,,,,,,0,0,0,
13,121,"１日２回朝食前・就寝前",0,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
13,122,"１日２回朝食後・就寝前",0,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
