品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",12.9,"枚",23,外用,56,0,56,722.4,0,722.4,56,,,,,,,,,,b,1,56,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",18.4,"枚",23,外用,1092,0,1092,20092.8,0,20092.8,1092,,,,,,,,,,b,1,1092,0,
1,30015,"ボンビバ静注１ｍｇシリンジ　１ｍＬ",3476,"筒",32,静脈,3,0,3,10428,0,10428,3,,,,,,,,,,b,1,3,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,32,0,32,1888,0,1888,32,,,,,,,,,,,1,32,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,10,0,10,590,0,590,10,,,,,,,,,,,1,10,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,14,0,14,350854,0,350854,14,,,,,,,,,,,1,14,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",24939,"筒",31,皮下,10,0,10,249390,0,249390,10,,,,,,,,,,,1,10,0,
1,30045,"イソジン液１０％",2.42,"mL",40,処置,1912,0,1912,4627.04,0,4627.04,1912,,,,,,,,,,,10,191.2,0,
1,30046,"キシロカイン注ポリアンプ１％　１０",79,"Ａ",50,手術,1,0,1,79,0,79,1,,,,,,,,,,,1,1,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",785,"瓶",34,他注,9.75,0,9.75,7653.75,0,7653.75,9.75,,,,,,,,,,,1,9.75,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,38,0,38,13034,0,13034,38,,,,,,,,,,,1,38,0,
1,30057,"生理食塩液ＰＬ「フソー」　２０ｍＬ",62,"Ａ",50,手術,1,0,1,62,0,62,1,,,,,,,,,,,1,1,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,1860,0,1860,0,0,0,1860,,,,,,,,,,,0,0,0,
2,40003,"マイクロファインプラス３１Ｇ",17,"本",4,,448,0,448,7616,0,7616,448,,,,,,,,,,,0,0,0,
3,0,"乳幼児休日加算（初診）",365,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,2,"他保険にて初診料請求済み",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1000,"初診料",288,,,,524,0,524,,,,524,,,,,,,,,,,0,0,0,
3,1002,"休日加算（初診）",250,,,,41,0,41,,,,41,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
3,1165,"医療情報・システム基盤整備体制充実",4,,,,504,0,504,,,,504,,,,,,,,,,,0,0,0,
3,1166,"医療情報・システム基盤整備体制充実",2,,,,39,0,39,,,,39,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3820,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,45,0,45,,,,45,,,,,,,,,,,0,0,0,
3,3,"他保険にて再診料請求済み",0,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1021,"時間外加算（再診）（入院外）",65,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,2318,0,2318,,,,2318,,,,,,,,,,,0,0,0,
3,1251,"再診料",73,,,,2022,0,2022,,,,2022,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,329,0,329,,,,329,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1400,,,,296,0,296,,,,296,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,144,0,144,,,,144,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1059,"難病外来指導管理料",270,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1316,"在宅療養指導料",170,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,295,0,295,,,,295,,,,,,,,,,,0,0,0,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,20291,"バイオ後続品導入初期加算（在宅自己",150,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,49,0,49,,,,49,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,50,0,50,,,,50,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",22,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
5,3001,"静脈内注射",34,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
5,3030,"中心静脈注射",140,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",27,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,274,0,274,,,,274,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,122,0,122,,,,122,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4049,"胸部固定帯加算",170,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4050,"肋骨骨折固定術",500,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",120,,,,170,0,170,,,,170,,,,,,,,,,,0,0,0,
6,4060,"ガングリオン穿刺術",80,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4066,"胸部固定帯固定",35,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4069,"頸部固定帯加算",170,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4070,"鶏眼・胼胝処置",170,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4085,"四肢ギプスシーネ（上肢、下肢）（片",1200,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,374,0,374,,,,374,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,54,0,54,,,,54,,,,,,,,,,,0,0,0,
6,4129,"絆創膏固定術",500,,,,57,0,57,,,,57,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
6,4190,"シャーレ・上肢下肢",240,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4220,"ギプス３歳未満加算",1.55,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,9966,"処置休日",1.8,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
6,40008,"治療用装具採型法（体幹装具）",700,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
7,5002,"幼児加算（手術）（３歳以上６歳未満",1.5,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5010,"陥入爪手術　簡単",1400,"指",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5021,"非観血整復的　足他",1440,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5022,"非観血的整復　手",1440,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",1780,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5024,"非観血的整復　下腿",1780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5026,"非観血的整復　上腕",1600,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5027,"非観血的整復　鎖骨",1440,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
7,5047,"創傷処理達しない大",1480,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5063,"切開　（小）",640,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",80,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
7,5079,"仙骨部ブロック　１",340,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5500,"労　手術１．５加算",1.5,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,9970,"手術休日",1.8,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
7,9975,"手術　乳児加算",2,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",102,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",37,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,116,0,116,,,,116,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6119,"Ｄダイマー",130,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6153,"クレアチン",11,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,44,0,44,,,,44,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",111,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6252,"ＨＢｓ抗体価精密測",88,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6257,"ＨＢｃ抗体価精密測",133,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",105,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6265,"Ｂ－ＣＥＡ精密測定",99,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6270,"Ｂ－ＣＡ１９－９精",124,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",201,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",198,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",164,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6561,"培養同定検査（その他の部位）",170,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6758,"ＦＤＰ定量",80,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6774,"Ｂ－ＣＡ１２５",140,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6904,"関節液一般",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9907,"（減）",0.9,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　　８以上",99,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",106,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,0,"腫瘍マーカーⅡ　　　３以上",290,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,0,"肝炎検査　　　　　　４以上",360,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,45,0,45,,,,45,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,9915,"微生物検査判断料",150,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,175,0,175,,,,175,,,,,,,,,,,0,0,0,
9,7005,"緊急画像加算（外）",110,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,328,0,328,,,,328,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,160,0,160,,,,160,,,,,,,,,,,0,0,0,
9,7064,"Ｘ－Ｐ＜骨盤＞",85,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,59,0,59,,,,59,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,95,0,95,,,,95,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,347,0,347,,,,347,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,158,0,158,,,,158,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,184,0,184,,,,184,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,40,0,40,,,,40,,,,,,,,,,,0,0,0,
9,7093,"Ｘ－Ｐ＜上腕＞",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,66,0,66,,,,66,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,72,0,72,,,,72,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,94,0,94,,,,94,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,103,0,103,,,,103,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,813,0,813,,,,813,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,728,0,728,,,,728,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,35,0,35,,,,35,,,,,,,,,,,1,35,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,1097,0,1097,,,,1097,,,,,,,,,,,1,1097,0,
9,9998,"撮影料乳幼児加算",1.5,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
10,1685,"労　休養保証証明書",2000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8020,"処方せん特定疾患加",18,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8021,"特定疾患処方管理加算２（処方箋料）",66,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",68,,,,921,0,921,,,,921,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",40,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,8026,"一般名処方加算２（処方箋料）",5,,,,375,0,375,,,,375,,,,,,,,,,,0,0,0,
10,8027,"一般名処方加算１（処方箋料）",7,,,,430,0,430,,,,430,,,,,,,,,,,0,0,0,
10,9932,"処方せん乳幼児加算",3,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1160,"目標設定等支援・管理料（初回）",250,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1161,"目標設定等支援・管理料（２回目以降",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1651,"労　運動器リハ２",180,"単位",,,301,0,301,,,,301,,,,,,,,,,,0,0,0,
10,1652,"労　運動器リハ２（１．５倍）",270,"単位",,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（３）",85,"単位",,,260,0,260,,,,260,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）",170,"単位",,,1057,0,1057,,,,1057,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,112,0,112,,,,112,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,324,0,324,,,,324,,,,,,,,,,,0,0,0,
11,21,"腰部固定帯（自費）",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
11,9561,"文書料",1,"円",,,2200,0,2200,,,,2200,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
11,9571,"ソフラウルファ（1320円）",1320,"個",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9573,"足首ファシリエイド(\1300)",1300,"個",,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,208,0,208,,,,208,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9624,"ストレッチバンド(\800)",800,"個",,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
11,9636,"その他自費",1,"円",,,1050,0,1050,,,,1050,,,,,,,,,,,0,0,0,
