品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,28032,"フェルビナクスチック軟膏３％「三笠",4.5,"ｇ",23,外用,480,0,480,2160,0,2160,480,,,,,,,,,,c,1,480,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",12.7,"枚",23,外用,98,0,98,1244.6,0,1244.6,98,,,,,,,,,,c,1,98,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",17.6,"枚",23,外用,1260,0,1260,22176,0,22176,1260,,,,,,,,,,c,1,1260,0,
1,30015,"ボンビバ静注１ｍｇシリンジ　１ｍＬ",3293,"筒",32,静脈,12,0,12,39516,0,39516,12,,,,,,,,,,b,1,12,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",61,"Ａ",34,他注,1,0,1,61,0,61,1,,,,,,,,,,,1,1,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",61,"Ａ",40,処置,1,0,1,61,0,61,1,,,,,,,,,,,1,1,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",61,"Ａ",50,手術,7,0,7,427,0,427,7,,,,,,,,,,,1,7,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,8,0,8,200488,0,200488,8,,,,,,,,,,,1,8,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",24939,"筒",31,皮下,6,0,6,149634,0,149634,6,,,,,,,,,,,1,6,0,
1,30036,"プラリアＨＩ皮下注６０ｍｇシリンジ",24939,"筒",31,皮下,3,0,3,74817,0,74817,3,,,,,,,,,,,0,0,0,
1,30045,"イソジン液１０％",2.42,"mL",40,処置,2146,0,2146,5193.32,0,5193.32,2146,,,,,,,,,,,10,214.6,0,
1,30046,"キシロカイン注ポリアンプ１％　１０",79,"Ａ",50,手術,2,0,2,158,0,158,2,,,,,,,,,,,1,2,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",785,"瓶",34,他注,3,0,3,2355,0,2355,3,,,,,,,,,,,1,3,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,13,0,13,4459,0,4459,13,,,,,,,,,,,1,13,0,
1,30054,"リンデロン－ＶＧ軟膏０．１２％",27.7,"ｇ",40,処置,5,0,5,138.5,0,138.5,5,,,,,,,,,,,1,5,0,
1,30057,"生理食塩液ＰＬ「フソー」　２０ｍＬ",100,"Ａ",50,手術,1,0,1,100,0,100,1,,,,,,,,,,,1,1,0,
2,4161,"カルトスタット",10,"cm2",40,処置,1,0,1,10,0,10,1,,,,,,,,,,,0,0,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,1485,0,1485,0,0,0,1485,,,,,,,,,,,0,0,0,
2,40003,"マイクロファインプラス３１Ｇ",17,"本",4,,588,0,588,9996,0,9996,588,,,,,,,,,,,0,0,0,
2,40004,"マイクロファインプラス３２Ｇ",17,"本",4,,28,0,28,476,0,476,28,,,,,,,,,,,0,0,0,
3,1000,"初診料",291,,,,420,0,420,,,,420,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
3,1502,"医療情報取得加算（初診）",1,,,,441,0,441,,,,441,,,,,,,,,,,0,0,0,
3,1521,"医療ＤＸ推進体制整備加算１(初診)",12,,,,441,0,441,,,,441,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3850,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,1973,0,1973,,,,1973,,,,,,,,,,,0,0,0,
3,1251,"再診料",75,,,,1832,0,1832,,,,1832,,,,,,,,,,,0,0,0,
3,1254,"同日再診料",75,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,305,0,305,,,,305,,,,,,,,,,,0,0,0,
3,1504,"医療情報取得加算（再診）",1,,,,289,0,289,,,,289,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1420,,,,138,0,138,,,,138,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,135,0,135,,,,135,,,,,,,,,,,0,0,0,
3,1059,"難病外来指導管理料",270,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1316,"在宅療養指導料",170,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,137,0,137,,,,137,,,,,,,,,,,0,0,0,
3,20563,"生活習慣病管理料１（高血圧症を主病",660,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,1106,"訪問看護指示料",300,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",25,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
5,3023,"生物学的製剤注射加",15,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
5,3001,"静脈内注射",37,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
5,3031,"植込型カテーテルによる中心静脈注射",125,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",42,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,104,0,104,,,,104,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4050,"肋骨骨折固定術",500,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",120,,,,197,0,197,,,,197,,,,,,,,,,,0,0,0,
6,4060,"ガングリオン穿刺術",80,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4070,"鶏眼・胼胝処置",170,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,389,0,389,,,,389,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,43,0,43,,,,43,,,,,,,,,,,0,0,0,
6,4114,"創傷処置２",60,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4125,"熱傷２",135,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,25,0,25,,,,25,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4209,"ギプス除去・半肢",78,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4220,"ギプス３歳未満加算",1.55,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,40008,"治療用装具採型法（体幹装具）",700,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
7,5002,"幼児加算（手術）（３歳以上６歳未満",1.5,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5010,"陥入爪手術　簡単",1400,"指",,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",2040,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5026,"非観血的整復　上腕",1840,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5027,"非観血的整復　鎖骨",1440,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5040,"腱鞘切開術（関節鏡",2350,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5046,"創傷処理達する小",1400,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",70,,,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
7,5079,"仙骨部ブロック　１",340,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,9975,"手術　乳児加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,753,"Ｂ－結核菌特異的インターフェロン－",593,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",99,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",40,,,,48,0,48,,,,48,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,189,0,189,,,,189,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,31,0,31,,,,31,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,31,0,31,,,,31,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,45,0,45,,,,45,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",108,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",102,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6265,"Ｂ－ＣＥＡ精密測定",99,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6270,"Ｂ－ＣＡ１９－９精",121,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",195,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,25,0,25,,,,25,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",193,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",160,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6561,"培養同定検査（その他の部位）",180,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6774,"Ｂ－ＣＡ１２５",136,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9907,"（減）",0.9,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,31,0,31,,,,31,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,25,0,25,,,,25,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",103,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,0,"腫瘍マーカーⅡ　　　３以上",290,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,9915,"微生物検査判断料",150,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,199,0,199,,,,199,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,252,0,252,,,,252,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,190,0,190,,,,190,,,,,,,,,,,0,0,0,
9,7064,"Ｘ－Ｐ＜骨盤＞",85,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,53,0,53,,,,53,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,109,0,109,,,,109,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,192,0,192,,,,192,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,164,0,164,,,,164,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,114,0,114,,,,114,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,50,0,50,,,,50,,,,,,,,,,,0,0,0,
9,7093,"Ｘ－Ｐ＜上腕＞",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,54,0,54,,,,54,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,74,0,74,,,,74,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,96,0,96,,,,96,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,655,0,655,,,,655,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,664,0,664,,,,664,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,27,0,27,,,,27,,,,,,,,,,,1,27,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,794,0,794,,,,794,,,,,,,,,,,1,794,0,
9,9998,"撮影料乳幼児加算",1.5,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
10,1010,"外来・在宅ベースアップ評価料（１）",6,,,,441,0,441,,,,441,,,,,,,,,,,0,0,0,
10,1011,"外来・在宅ベースアップ評価料（１）",2,,,,1968,0,1968,,,,1968,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8020,"特定疾患処方管理加算（処方箋料）",56,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",60,,,,860,0,860,,,,860,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",32,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8026,"一般名処方加算２（処方箋料）",8,,,,362,0,362,,,,362,,,,,,,,,,,0,0,0,
10,8027,"一般名処方加算１（処方箋料）",10,,,,111,0,111,,,,111,,,,,,,,,,,0,0,0,
10,1653,"運動器リハビリテーション料（２）（",180,"単位",,,104,0,104,,,,104,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（２）（",170,"単位",,,988,0,988,,,,988,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）（",170,"単位",,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
10,8005,"運動器リハビリテーション料（３）（",85,"単位",,,167,0,167,,,,167,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,401,0,401,,,,401,,,,,,,,,,,0,0,0,
11,21,"腰部固定帯（自費）",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9505,"面談料",11000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9573,"足首ファシリエイド(\1300)",1300,"個",,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,163,0,163,,,,163,,,,,,,,,,,0,0,0,
11,9615,"証明書（回答書）",2200,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9624,"ストレッチバンド(\800)",800,"個",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9645,"ファシリエイド　手首",2500,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9646,"ファシリエイド　膝",2000,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9697,"リストラップ･ＴＦＣＣ(\2,500)",2500,"個",,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,22223,"肺炎球菌ワクチン￥２，０００",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
13,6,"（レセ印字あり",0,,,,932,0,932,,,,932,,,,,,,,,,,0,0,0,
13,7,"（レセ印字なし",0,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
13,11,"（処方箋用コメント",0,,,,2623,0,2623,,,,2623,,,,,,,,,,,0,0,0,
13,73,"後発品へ切り替えないことが推奨",0,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
13,92,"（",0,,,,338,0,338,,,,338,,,,,,,,,,,0,0,0,
13,93,"１日１回起床時",0,,,,32,0,32,,,,32,,,,,,,,,,,0,0,0,
13,96,"１日１回朝食後",0,,,,4856,0,4856,,,,4856,,,,,,,,,,,0,0,0,
13,98,"月１回起床時",0,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
13,102,"１日１回昼食後",0,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
13,105,"１日１回夕食後",0,,,,576,0,576,,,,576,,,,,,,,,,,0,0,0,
13,111,"１日１回就寝前",0,,,,412,0,412,,,,412,,,,,,,,,,,0,0,0,
13,117,"１日２回朝夕食後",0,,,,3974,0,3974,,,,3974,,,,,,,,,,,0,0,0,
13,129,"１日３回毎食前",0,,,,200,0,200,,,,200,,,,,,,,,,,0,0,0,
13,130,"１日３回毎食後",0,,,,2037,0,2037,,,,2037,,,,,,,,,,,0,0,0,
13,1350,"一包化",0,,,,396,0,396,,,,396,,,,,,,,,,,0,0,0,
