品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,26,0,26,286,0,286,26,,,,,,,,,,,1,26,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",50,手術,4,0,4,44,0,44,4,,,,,,,,,,,1,4,0,
1,28007,"ヒルドイドソフト軟膏０．３％",19.2,"ｇ",40,処置,2408,0,2408,46233.6,0,46233.6,2408,,,,,,,,,,,1,2408,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",14.9,"枚",23,外用,42,0,42,625.8,0,625.8,42,,,,,,,,,,b,1,42,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",21.4,"枚",23,外用,630,0,630,13482,0,13482,630,,,,,,,,,,b,1,630,0,
1,28053,"ゲーベンクリーム１％",12.8,"ｇ",40,処置,20,0,20,256,0,256,20,,,,,,,,,,,1,20,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,20,0,20,1180,0,1180,20,,,,,,,,,,,1,20,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",40,処置,6,0,6,354,0,354,6,,,,,,,,,,,1,6,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,3,0,3,177,0,177,3,,,,,,,,,,,1,3,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,34,0,34,852074,0,852074,34,,,,,,,,,,,1,34,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",28136,"筒",31,皮下,1,0,1,28136,0,28136,1,,,,,,,,,,,1,1,0,
1,30045,"イソジン液１０％",2.46,"mL",40,処置,1080,0,1080,2656.8,0,2656.8,1080,,,,,,,,,,,10,108,0,
1,30046,"キシロカイン注ポリアンプ１％　１０",82,"Ａ",50,手術,7,0,7,574,0,574,7,,,,,,,,,,,1,7,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",800,"瓶",34,他注,8,0,8,6400,0,6400,8,,,,,,,,,,,1,8,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,24,0,24,8232,0,8232,24,,,,,,,,,,,1,24,0,
1,30057,"生理食塩液ＰＬ「フソー」　２０ｍＬ",62,"Ａ",50,手術,2,0,2,124,0,124,2,,,,,,,,,,,1,2,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,1195,0,1195,0,0,0,1195,,,,,,,,,,,0,0,0,
2,40003,"マイクロファインプラス３１Ｇ",17,"本",4,,28,0,28,476,0,476,28,,,,,,,,,,,0,0,0,
3,1000,"初診料",288,,,,275,0,275,,,,275,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
3,1165,"医療情報・システム基盤整備体制充実",6,,,,271,0,271,,,,271,,,,,,,,,,,0,0,0,
3,1166,"医療情報・システム基盤整備体制充実",2,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3820,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
3,3,"他保険にて再診料請求済み",0,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,1889,0,1889,,,,1889,,,,,,,,,,,0,0,0,
3,1251,"再診料",73,,,,1749,0,1749,,,,1749,,,,,,,,,,,0,0,0,
3,1254,"同日再診料",73,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,232,0,232,,,,232,,,,,,,,,,,0,0,0,
3,1503,"医療情報・システム基盤整備体制充実",2,,,,488,0,488,,,,488,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1400,,,,139,0,139,,,,139,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,125,0,125,,,,125,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,139,0,139,,,,139,,,,,,,,,,,0,0,0,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,25,0,25,,,,25,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,25,0,25,,,,25,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",22,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
5,3023,"生物学的製剤注射加",15,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
5,3030,"中心静脈注射",140,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",27,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,123,0,123,,,,123,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,41,0,41,,,,41,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
6,4049,"胸部固定帯加算",170,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",120,,,,92,0,92,,,,92,,,,,,,,,,,0,0,0,
6,4066,"胸部固定帯固定",35,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
6,4070,"鶏眼・胼胝処置",170,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4071,"血腫穿刺",80,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
6,4085,"四肢ギプスシーネ（上肢、下肢）（片",1200,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,517,0,517,,,,517,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
6,4129,"絆創膏固定術",500,,,,40,0,40,,,,40,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
6,4181,"ギプス・指、手、足",490,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4220,"ギプス３歳未満加算",1.55,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,40008,"治療用装具採型法（体幹装具）",700,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
7,5002,"幼児加算（手術）（３歳以上６歳未満",1.5,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5021,"非観血整復的　足他",1440,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5022,"非観血的整復　手",1440,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",1780,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5024,"非観血的整復　下腿",1780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5026,"非観血的整復　上腕",1600,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5040,"腱鞘切開術（関節鏡",2050,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",80,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
7,5079,"仙骨部ブロック　１",340,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5082,"神経根ブロック１",1500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5500,"労　手術１．５加算",1.5,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,20241,"腕神経叢ブロック（局所麻酔剤又はボ",170,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,20432,"指伸筋腱脱臼観血的整復術",13610,"指",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",102,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",37,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,111,0,111,,,,111,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",111,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6252,"ＨＢｓ抗体価精密測",88,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6257,"ＨＢｃ抗体価精密測",133,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",105,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6265,"Ｂ－ＣＥＡ精密測定",99,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6270,"Ｂ－ＣＡ１９－９精",124,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6288,"梅毒脂質抗原使用検",15,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6294,"梅毒トレポネーマ抗体定性",32,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",201,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",198,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",164,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6552,"細菌培養同定穿刺液",220,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6561,"培養同定検査（その他の部位）",170,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6774,"Ｂ－ＣＡ１２５",140,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6904,"関節液一般",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9907,"（減）",0.9,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",106,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,0,"腫瘍マーカーⅡ　　　３以上",290,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,0,"肝炎検査　　　　　　４以上",360,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
8,9915,"微生物検査判断料",150,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,144,0,144,,,,144,,,,,,,,,,,0,0,0,
9,7044,"Ｘ－Ｐ＜顔面＞",85,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
9,7048,"Ｘ－Ｐ＜顎＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,194,0,194,,,,194,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,136,0,136,,,,136,,,,,,,,,,,0,0,0,
9,7064,"Ｘ－Ｐ＜骨盤＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,38,0,38,,,,38,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,68,0,68,,,,68,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7072,"Ｘ－Ｐ＜肩鎖関節＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,198,0,198,,,,198,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,113,0,113,,,,113,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,80,0,80,,,,80,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,58,0,58,,,,58,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,92,0,92,,,,92,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,83,0,83,,,,83,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,543,0,543,,,,543,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,485,0,485,,,,485,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,18,0,18,,,,18,,,,,,,,,,,1,18,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,692,0,692,,,,692,,,,,,,,,,,1,692,0,
9,9998,"撮影料乳幼児加算",1.5,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,1685,"労　休養保証証明書",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,8020,"処方せん特定疾患加",18,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8021,"特定疾患処方管理加算２（処方箋料）",66,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",68,,,,642,0,642,,,,642,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",40,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8028,"一般名処方加算１（処方箋料）（経過",9,,,,347,0,347,,,,347,,,,,,,,,,,0,0,0,
10,8029,"一般名処方加算２（処方箋料）（経過",7,,,,240,0,240,,,,240,,,,,,,,,,,0,0,0,
10,9932,"処方せん乳幼児加算",3,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1160,"目標設定等支援・管理料（初回）",250,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,1647,"労　運動器リハ３",85,"単位",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1651,"労　運動器リハ２",180,"単位",,,123,0,123,,,,123,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（３）",85,"単位",,,298,0,298,,,,298,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）",170,"単位",,,785,0,785,,,,785,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,212,0,212,,,,212,,,,,,,,,,,0,0,0,
11,9505,"面談料",11000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
11,9510,"巻き爪　材料",4000,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9571,"ソフラウルファ（1320円）",1320,"個",,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,91,0,91,,,,91,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9636,"その他自費",1,"円",,,350,0,350,,,,350,,,,,,,,,,,0,0,0,
11,9645,"ファシリエイド　手首",2500,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
11,9646,"ファシリエイド　膝",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9687,"エクエル",4000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9692,"マスク(\50)",50,"枚",,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9701,"リペアニーズ再診(1部位\1000)",1000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9705,"ＰＦＣ－ＦＤ(1部位\165,000)",165000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
13,6,"（レセ印字あり",0,,,,2603,0,2603,,,,2603,,,,,,,,,,,0,0,0,
13,11,"（処方箋用コメント",0,,,,715,0,715,,,,715,,,,,,,,,,,0,0,0,
13,92,"（",0,,,,83,0,83,,,,83,,,,,,,,,,,0,0,0,
13,93,"１日１回起床時",0,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
13,96,"１日１回朝食後",0,,,,3254,0,3254,,,,3254,,,,,,,,,,,0,0,0,
13,98,"月１回起床時",0,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
13,105,"１日１回夕食後",0,,,,382,0,382,,,,382,,,,,,,,,,,0,0,0,
13,111,"１日１回就寝前",0,,,,429,0,429,,,,429,,,,,,,,,,,0,0,0,
13,115,"１日２回朝夕食前",0,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
13,117,"１日２回朝夕食後",0,,,,3706,0,3706,,,,3706,,,,,,,,,,,0,0,0,
13,122,"１日２回朝食後・就寝前",0,,,,123,0,123,,,,123,,,,,,,,,,,0,0,0,
