品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
8,6161,"Ｂ－カリウム",11,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,55,0,55,,,,55,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,73,0,73,,,,73,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,43,0,43,,,,43,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",108,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",102,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6265,"Ｂ－ＣＥＡ精密測定",99,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6270,"Ｂ－ＣＡ１９－９精",121,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6288,"梅毒脂質抗原使用検",15,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6294,"梅毒トレポネーマ抗体定性",32,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",195,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",193,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",160,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6552,"細菌培養同定穿刺液",225,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6576,"細菌薬剤感受性検査",310,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6774,"Ｂ－ＣＡ１２５",136,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6904,"関節液一般",0,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,9907,"（減）",0.9,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,55,0,55,,,,55,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",103,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,0,"腫瘍マーカーⅡ　　　３以上",290,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,40,0,40,,,,40,,,,,,,,,,,0,0,0,
8,9915,"微生物検査判断料",150,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,337,0,337,,,,337,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,31,0,31,,,,31,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,44,0,44,,,,44,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,496,0,496,,,,496,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,404,0,404,,,,404,,,,,,,,,,,0,0,0,
9,7064,"Ｘ－Ｐ＜骨盤＞",85,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,121,0,121,,,,121,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,137,0,137,,,,137,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
9,7072,"Ｘ－Ｐ＜肩鎖関節＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,640,0,640,,,,640,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,266,0,266,,,,266,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,198,0,198,,,,198,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,72,0,72,,,,72,,,,,,,,,,,0,0,0,
9,7093,"Ｘ－Ｐ＜上腕＞",43,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,76,0,76,,,,76,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,106,0,106,,,,106,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,154,0,154,,,,154,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,134,0,134,,,,134,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,1277,0,1277,,,,1277,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,38,0,38,,,,38,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,1244,0,1244,,,,1244,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,40,0,40,,,,40,,,,,,,,,,,1,40,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,1696,0,1696,,,,1696,,,,,,,,,,,1,1696,0,
9,9998,"撮影料乳幼児加算",1.5,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
10,1010,"外来・在宅ベースアップ評価料（１）",6,,,,772,0,772,,,,772,,,,,,,,,,,0,0,0,
10,1011,"外来・在宅ベースアップ評価料（１）",2,,,,3597,0,3597,,,,3597,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,8020,"特定疾患処方管理加算（処方箋料）",56,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",60,,,,1253,0,1253,,,,1253,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",32,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8026,"一般名処方加算２（処方箋料）",8,,,,630,0,630,,,,630,,,,,,,,,,,0,0,0,
10,8027,"一般名処方加算１（処方箋料）",10,,,,126,0,126,,,,126,,,,,,,,,,,0,0,0,
10,1160,"目標設定等支援・管理料（初回）",250,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1161,"目標設定等支援・管理料（２回目以降",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1653,"運動器リハビリテーション料（２）（",180,"単位",,,251,0,251,,,,251,,,,,,,,,,,0,0,0,
10,1654,"運動器リハビリテーション料（２）（",180,"単位",,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（２）（",170,"単位",,,1523,0,1523,,,,1523,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）（",170,"単位",,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
10,8005,"運動器リハビリテーション料（３）（",85,"単位",,,316,0,316,,,,316,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,483,0,483,,,,483,,,,,,,,,,,0,0,0,
11,21,"腰部固定帯（自費）",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9505,"面談料",11000,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
11,9510,"巻き爪　材料",4000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
11,9515,"衝撃波　単回（￥13,200）",13200,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9516,"衝撃波　3回コース（￥33,000）",33000,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
11,9529,"ＣＤ－Ｒ出力（画像）",2200,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9561,"文書料",1,"円",,,13200,0,13200,,,,13200,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
11,9573,"足首ファシリエイド(\1300)",1300,"個",,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9602,"身体障害者認定診断書(\5500)",5500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9603,"後遺症診断書(\5500)",5500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,167,0,167,,,,167,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9627,"明細書再発行(\500)",500,"通",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9628,"処方箋再発行(\500)",500,"通",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9636,"その他自費",1,"円",,,4800,0,4800,,,,4800,,,,,,,,,,,0,0,0,
