品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
3,1601,"労　初診料",3820,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,38,0,38,,,,38,,,,,,,,,,,0,0,0,
3,1021,"時間外加算（再診）（入院外）",65,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,1810,0,1810,,,,1810,,,,,,,,,,,0,0,0,
3,1251,"再診料",73,,,,1751,0,1751,,,,1751,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,207,0,207,,,,207,,,,,,,,,,,0,0,0,
3,1503,"医療情報・システム基盤整備体制充実",2,,,,488,0,488,,,,488,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1400,,,,59,0,59,,,,59,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,84,0,84,,,,84,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1316,"在宅療養指導料",170,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,59,0,59,,,,59,,,,,,,,,,,0,0,0,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,20291,"バイオ後続品導入初期加算（在宅自己",150,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",22,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",27,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,48,0,48,,,,48,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4049,"胸部固定帯加算",170,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",120,,,,110,0,110,,,,110,,,,,,,,,,,0,0,0,
6,4060,"ガングリオン穿刺術",80,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4066,"胸部固定帯固定",35,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4070,"鶏眼・胼胝処置",170,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4085,"四肢ギプスシーネ（上肢、下肢）（片",1200,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,515,0,515,,,,515,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
6,4114,"創傷処置２",60,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4129,"絆創膏固定術",500,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
6,4190,"シャーレ・上肢下肢",240,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4220,"ギプス３歳未満加算",1.55,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,20440,"局所陰圧閉鎖処置（入院外）（１００",240,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,20445,"下肢創傷処置（足部（踵を除く）の深",270,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
6,20449,"初回加算（局所陰圧閉鎖処置）（入院",1690,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
7,5010,"陥入爪手術　簡単",1400,"指",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5021,"非観血整復的　足他",1440,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5022,"非観血的整復　手",1440,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",1780,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5024,"非観血的整復　下腿",1780,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5026,"非観血的整復　上腕",1600,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5040,"腱鞘切開術（関節鏡",2050,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",80,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
7,5085,"脱臼非観血的　肩",1800,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,9975,"手術　乳児加算",2,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,20241,"腕神経叢ブロック（局所麻酔剤又はボ",170,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",102,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",37,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,120,0,120,,,,120,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",111,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6252,"ＨＢｓ抗体価精密測",88,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6257,"ＨＢｃ抗体価精密測",133,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",105,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",201,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",198,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",164,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6904,"関節液一般",0,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,9907,"（減）",0.9,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",106,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,0,"肝炎検査　　　　　　４以上",360,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,158,0,158,,,,158,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
9,7059,"Ｘ－Ｐ＜脊椎＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,237,0,237,,,,237,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,102,0,102,,,,102,,,,,,,,,,,0,0,0,
9,7064,"Ｘ－Ｐ＜骨盤＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,81,0,81,,,,81,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7072,"Ｘ－Ｐ＜肩鎖関節＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
9,7082,"Ｘ－Ｐ＜下肢＞",43,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,211,0,211,,,,211,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,118,0,118,,,,118,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,82,0,82,,,,82,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,54,0,54,,,,54,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,80,0,80,,,,80,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,102,0,102,,,,102,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,610,0,610,,,,610,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,535,0,535,,,,535,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,17,0,17,,,,17,,,,,,,,,,,1,17,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,760,0,760,,,,760,,,,,,,,,,,1,760,0,
9,9998,"撮影料乳幼児加算",1.5,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,8020,"処方せん特定疾患加",18,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8021,"特定疾患処方管理加算２（処方箋料）",66,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",68,,,,692,0,692,,,,692,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",40,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8028,"一般名処方加算１（処方箋料）（経過",9,,,,375,0,375,,,,375,,,,,,,,,,,0,0,0,
10,8029,"一般名処方加算２（処方箋料）（経過",7,,,,271,0,271,,,,271,,,,,,,,,,,0,0,0,
10,9932,"処方せん乳幼児加算",3,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1160,"目標設定等支援・管理料（初回）",250,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1161,"目標設定等支援・管理料（２回目以降",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1651,"労　運動器リハ２",180,"単位",,,49,0,49,,,,49,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（３）",85,"単位",,,361,0,361,,,,361,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）",170,"単位",,,714,0,714,,,,714,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,207,0,207,,,,207,,,,,,,,,,,0,0,0,
11,21,"腰部固定帯（自費）",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
11,9510,"巻き爪　材料",4000,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
11,9561,"文書料",1,"円",,,2200,0,2200,,,,2200,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9571,"ソフラウルファ（1320円）",1320,"個",,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,132,0,132,,,,132,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9636,"その他自費",1,"円",,,400,0,400,,,,400,,,,,,,,,,,0,0,0,
11,9645,"ファシリエイド　手首",2500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9687,"エクエル",4000,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9688,"ヒールクッション（片側 1500円）",1500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9689,"マチサックＳ（250円）",250,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9692,"マスク(\50)",50,"枚",,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
11,9706,"ＰＦＣ－ＦＤ２．０(1部位\195,000)",195000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
13,6,"（レセ印字あり",0,,,,2307,0,2307,,,,2307,,,,,,,,,,,0,0,0,
13,11,"（処方箋用コメント",0,,,,801,0,801,,,,801,,,,,,,,,,,0,0,0,
13,92,"（",0,,,,93,0,93,,,,93,,,,,,,,,,,0,0,0,
13,93,"１日１回起床時",0,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
13,96,"１日１回朝食後",0,,,,2864,0,2864,,,,2864,,,,,,,,,,,0,0,0,
13,98,"月１回起床時",0,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
13,102,"１日１回昼食後",0,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
13,105,"１日１回夕食後",0,,,,211,0,211,,,,211,,,,,,,,,,,0,0,0,
13,111,"１日１回就寝前",0,,,,184,0,184,,,,184,,,,,,,,,,,0,0,0,
13,115,"１日２回朝夕食前",0,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
13,117,"１日２回朝夕食後",0,,,,3513,0,3513,,,,3513,,,,,,,,,,,0,0,0,
13,122,"１日２回朝食後・就寝前",0,,,,118,0,118,,,,118,,,,,,,,,,,0,0,0,
13,129,"１日３回毎食前",0,,,,202,0,202,,,,202,,,,,,,,,,,0,0,0,
13,130,"１日３回毎食後",0,,,,3659,0,3659,,,,3659,,,,,,,,,,,0,0,0,
13,204,"１日３回毎食直後",0,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
13,1350,"一包化",0,,,,318,0,318,,,,318,,,,,,,,,,,0,0,0,
13,1351,"備考欄コメント",0,,,,50,0,50,,,,50,,,,,,,,,,,0,0,0,
13,10008,"土曜日に服用",0,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
