品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
3,1697,"乳幼児加算（再診）",38,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,114,0,114,,,,114,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,146,0,146,,,,146,,,,,,,,,,,0,0,0,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,24,0,24,,,,24,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",22,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
5,3002,"点滴注射（５００）",99,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
5,3030,"中心静脈注射",140,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",27,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,129,0,129,,,,129,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,68,0,68,,,,68,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
6,4049,"胸部固定帯加算",170,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",120,,,,91,0,91,,,,91,,,,,,,,,,,0,0,0,
6,4060,"ガングリオン穿刺術",80,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4066,"胸部固定帯固定",35,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4070,"鶏眼・胼胝処置",170,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4071,"血腫穿刺",80,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,45,0,45,,,,45,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,382,0,382,,,,382,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
6,4125,"熱傷２",135,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
6,4129,"絆創膏固定術",500,,,,55,0,55,,,,55,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
6,4187,"シャーレ・指、手足",98,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4190,"シャーレ・上肢下肢",240,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4220,"ギプス３歳未満加算",1.55,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
6,9965,"処置時間外",1.4,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,40008,"治療用装具採型法（体幹装具）",700,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
7,1630,"労　機能復指導加算",190,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,1635,"創傷処理（指１本）",1060,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,1640,"初診時ブラッシング",91,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5002,"幼児加算（手術）（３歳以上６歳未満",1.5,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5010,"陥入爪手術　簡単",1400,"指",,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5021,"非観血整復的　足他",1440,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5022,"非観血的整復　手",1440,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",1780,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5024,"非観血的整復　下腿",1780,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5026,"非観血的整復　上腕",1600,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5027,"非観血的整復　鎖骨",1440,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5063,"切開　（小）",640,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",80,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
7,5079,"仙骨部ブロック　１",340,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5104,"小児創傷処置５",500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5501,"労　手術２．０加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,9969,"手術時間外",1.4,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,9975,"手術　乳児加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,20432,"指伸筋腱脱臼観血的整復術",13610,"指",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,699,"ＡＳＯ定量",15,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,753,"Ｂ－結核菌特異的インターフェロン－",594,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",102,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",37,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,123,0,123,,,,123,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6153,"クレアチン",11,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",111,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6252,"ＨＢｓ抗体価精密測",88,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6257,"ＨＢｃ抗体価精密測",133,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",105,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6265,"Ｂ－ＣＥＡ精密測定",99,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
8,6270,"Ｂ－ＣＡ１９－９精",124,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6288,"梅毒脂質抗原使用検",15,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6294,"梅毒トレポネーマ抗体定性",32,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",201,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",198,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",164,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6552,"細菌培養同定穿刺液",220,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6746,"ＡＳＫ半定量",29,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6774,"Ｂ－ＣＡ１２５",140,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
8,6904,"関節液一般",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9987,"生体検査乳幼児加算",1.7,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　　８以上",99,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",106,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,0,"腫瘍マーカーⅡ　　　３以上",290,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
8,0,"肝炎検査　　　　　　４以上",360,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,34,0,34,,,,34,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
8,9915,"微生物検査判断料",150,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,168,0,168,,,,168,,,,,,,,,,,0,0,0,
9,7005,"緊急画像加算（外）",110,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
9,7044,"Ｘ－Ｐ＜顔面＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7046,"Ｘ－Ｐ＜鼻骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7050,"Ｘ－Ｐ＜下顎骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,210,0,210,,,,210,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,134,0,134,,,,134,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,50,0,50,,,,50,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,77,0,77,,,,77,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7072,"Ｘ－Ｐ＜肩鎖関節＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,197,0,197,,,,197,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,74,0,74,,,,74,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,54,0,54,,,,54,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,50,0,50,,,,50,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,45,0,45,,,,45,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,96,0,96,,,,96,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,125,0,125,,,,125,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,568,0,568,,,,568,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,527,0,527,,,,527,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,19,0,19,,,,19,,,,,,,,,,,1,19,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,700,0,700,,,,700,,,,,,,,,,,1,700,0,
9,9998,"撮影料乳幼児加算",1.5,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
10,1629,"診断書料（様式第１０号）　",4000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1685,"労　休養保証証明書",2000,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,8020,"処方せん特定疾患加",18,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,8021,"特定疾患処方管理加算２（処方箋料）",66,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",68,,,,665,0,665,,,,665,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",40,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,8026,"一般名処方加算２（処方箋料）",5,,,,274,0,274,,,,274,,,,,,,,,,,0,0,0,
10,8027,"一般名処方加算１（処方箋料）",7,,,,337,0,337,,,,337,,,,,,,,,,,0,0,0,
10,9932,"処方せん乳幼児加算",3,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,1160,"目標設定等支援・管理料（初回）",250,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1161,"目標設定等支援・管理料（２回目以降",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1647,"労　運動器リハ３",85,"単位",,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
10,1651,"労　運動器リハ２",180,"単位",,,116,0,116,,,,116,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（３）",85,"単位",,,495,0,495,,,,495,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）",170,"単位",,,728,0,728,,,,728,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,62,0,62,,,,62,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,223,0,223,,,,223,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
11,9528,"ＣＤ－Ｒ出力",3300,"枚",,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9561,"文書料",1,"円",,,1100,0,1100,,,,1100,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9571,"ソフラウルファ（1320円）",1320,"個",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9603,"後遺症診断書(\5500)",5500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
11,9611,"サポーター（1200円）",1200,"個",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,114,0,114,,,,114,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9631,"自費(\2200)",2200,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9636,"その他自費",1,"円",,,11600,0,11600,,,,11600,,,,,,,,,,,0,0,0,
