品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,6,0,6,354,0,354,6,,,,,,,,,,,1,6,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,14,0,14,350854,0,350854,14,,,,,,,,,,,1,14,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",24939,"筒",31,皮下,3,0,3,74817,0,74817,3,,,,,,,,,,,1,3,0,
1,30045,"イソジン液１０％",2.42,"mL",40,処置,2032,0,2032,4917.44,0,4917.44,2032,,,,,,,,,,,10,203.2,0,
1,30046,"キシロカイン注ポリアンプ１％　１０",79,"Ａ",50,手術,3,0,3,237,0,237,3,,,,,,,,,,,1,3,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",785,"瓶",34,他注,6.5,0,6.5,5102.5,0,5102.5,6.5,,,,,,,,,,,1,6.5,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,43,0,43,14749,0,14749,43,,,,,,,,,,,1,43,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,1698,0,1698,0,0,0,1698,,,,,,,,,,,0,0,0,
2,40003,"マイクロファインプラス３１Ｇ",17,"本",4,,392,0,392,6664,0,6664,392,,,,,,,,,,,0,0,0,
3,2,"他保険にて初診料請求済み",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1000,"初診料",288,,,,489,0,489,,,,489,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
3,1165,"医療情報・システム基盤整備体制充実",4,,,,469,0,469,,,,469,,,,,,,,,,,0,0,0,
3,1166,"医療情報・システム基盤整備体制充実",2,,,,38,0,38,,,,38,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3820,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,39,0,39,,,,39,,,,,,,,,,,0,0,0,
3,3,"他保険にて再診料請求済み",0,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,2356,0,2356,,,,2356,,,,,,,,,,,0,0,0,
3,1251,"再診料",73,,,,2063,0,2063,,,,2063,,,,,,,,,,,0,0,0,
3,1254,"同日再診料",73,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,315,0,315,,,,315,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1400,,,,291,0,291,,,,291,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,145,0,145,,,,145,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1059,"難病外来指導管理料",270,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1316,"在宅療養指導料",170,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,291,0,291,,,,291,,,,,,,,,,,0,0,0,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,32,0,32,,,,32,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,58,0,58,,,,58,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",22,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
5,3001,"静脈内注射",34,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
5,3030,"中心静脈注射",140,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",27,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,272,0,272,,,,272,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,115,0,115,,,,115,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
6,4049,"胸部固定帯加算",170,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4050,"肋骨骨折固定術",500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",120,,,,184,0,184,,,,184,,,,,,,,,,,0,0,0,
6,4060,"ガングリオン穿刺術",80,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4066,"胸部固定帯固定",35,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4070,"鶏眼・胼胝処置",170,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4085,"四肢ギプスシーネ（上肢、下肢）（片",1200,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,356,0,356,,,,356,,,,,,,,,,,0,0,0,
6,4107,"粘（滑）液嚢穿刺注入（片）",80,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,51,0,51,,,,51,,,,,,,,,,,0,0,0,
6,4129,"絆創膏固定術",500,,,,41,0,41,,,,41,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
6,4181,"ギプス・指、手、足",490,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4188,"シャーレ・半肢",156,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4220,"ギプス３歳未満加算",1.55,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,40008,"治療用装具採型法（体幹装具）",700,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
7,5002,"幼児加算（手術）（３歳以上６歳未満",1.5,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5021,"非観血整復的　足他",1440,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5022,"非観血的整復　手",1440,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",1780,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5024,"非観血的整復　下腿",1780,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5026,"非観血的整復　上腕",1600,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5027,"非観血的整復　鎖骨",1440,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5045,"創傷処理達する中",1880,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5046,"創傷処理達する小",1400,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",80,,,,31,0,31,,,,31,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5104,"小児創傷処置５",500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5500,"労　手術１．５加算",1.5,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,9975,"手術　乳児加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,20241,"腕神経叢ブロック（局所麻酔剤又はボ",170,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",102,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,41,0,41,,,,41,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,53,0,53,,,,53,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",37,,,,53,0,53,,,,53,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,97,0,97,,,,97,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6119,"Ｄダイマー",130,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6153,"クレアチン",11,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,49,0,49,,,,49,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",111,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6252,"ＨＢｓ抗体価精密測",88,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6257,"ＨＢｃ抗体価精密測",133,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",105,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,11,0,11,,,,11,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",201,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",198,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,22,0,22,,,,22,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",164,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6758,"ＦＤＰ定量",80,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6904,"関節液一般",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9987,"生体検査乳幼児加算",1.7,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",106,,,,52,0,52,,,,52,,,,,,,,,,,0,0,0,
8,0,"肝炎検査　　　　　　４以上",360,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,50,0,50,,,,50,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,50,0,50,,,,50,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,39,0,39,,,,39,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,158,0,158,,,,158,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,275,0,275,,,,275,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,189,0,189,,,,189,,,,,,,,,,,0,0,0,
9,7064,"Ｘ－Ｐ＜骨盤＞",85,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,68,0,68,,,,68,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,89,0,89,,,,89,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7072,"Ｘ－Ｐ＜肩鎖関節＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,249,0,249,,,,249,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,134,0,134,,,,134,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,194,0,194,,,,194,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,60,0,60,,,,60,,,,,,,,,,,0,0,0,
9,7093,"Ｘ－Ｐ＜上腕＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,58,0,58,,,,58,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,40,0,40,,,,40,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,72,0,72,,,,72,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,139,0,139,,,,139,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,758,0,758,,,,758,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,677,0,677,,,,677,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,28,0,28,,,,28,,,,,,,,,,,1,28,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,993,0,993,,,,993,,,,,,,,,,,1,993,0,
9,9998,"撮影料乳幼児加算",1.5,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2000,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,1685,"労　休養保証証明書",2000,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
10,8020,"処方せん特定疾患加",18,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
10,8021,"特定疾患処方管理加算２（処方箋料）",66,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",68,,,,840,0,840,,,,840,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",40,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,8026,"一般名処方加算２（処方箋料）",5,,,,342,0,342,,,,342,,,,,,,,,,,0,0,0,
10,8027,"一般名処方加算１（処方箋料）",7,,,,408,0,408,,,,408,,,,,,,,,,,0,0,0,
10,9932,"処方せん乳幼児加算",3,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1160,"目標設定等支援・管理料（初回）",250,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1651,"労　運動器リハ２",180,"単位",,,274,0,274,,,,274,,,,,,,,,,,0,0,0,
10,1652,"労　運動器リハ２（１．５倍）",270,"単位",,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（３）",85,"単位",,,220,0,220,,,,220,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）",170,"単位",,,1173,0,1173,,,,1173,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,75,0,75,,,,75,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,363,0,363,,,,363,,,,,,,,,,,0,0,0,
11,9505,"面談料",11000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
11,9519,"自賠責診断書",5500,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
11,9520,"自賠責明細書",5500,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
11,9561,"文書料",1,"円",,,8800,0,8800,,,,8800,,,,,,,,,,,0,0,0,
11,9568,"三角巾",500,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9600,"生命保険一般(\4400)",4400,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
11,9603,"後遺症診断書(\5500)",5500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9604,"一般診断書(\2200)",2200,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
11,9607,"松葉杖貸出　",5000,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
11,9608,"松葉杖返却",-5000,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
11,9611,"サポーター（1200円）",1200,"個",,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9613,"松葉杖（1日￥50円最大￥1,000円）",50,,,,236,0,236,,,,236,,,,,,,,,,,0,0,0,
11,9620,"診察券再発行(\100）",100,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9624,"ストレッチバンド(\800)",800,"個",,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
11,9626,"領収証明書発行(\500)",500,"通",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9645,"ファシリエイド　手首",2500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
11,9646,"ファシリエイド　膝",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9696,"サムフィット･ＣＭ(\2,000)",2000,"個",,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9710,"帯状疱疹ワクチン(接種券 \11,500)",11500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
13,6,"（レセ印字あり",0,,,,1968,0,1968,,,,1968,,,,,,,,,,,0,0,0,
13,11,"（処方箋用コメント",0,,,,2148,0,2148,,,,2148,,,,,,,,,,,0,0,0,
13,92,"（",0,,,,240,0,240,,,,240,,,,,,,,,,,0,0,0,
13,93,"１日１回起床時",0,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
13,96,"１日１回朝食後",0,,,,3749,0,3749,,,,3749,,,,,,,,,,,0,0,0,
13,98,"月１回起床時",0,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
13,105,"１日１回夕食後",0,,,,623,0,623,,,,623,,,,,,,,,,,0,0,0,
13,111,"１日１回就寝前",0,,,,525,0,525,,,,525,,,,,,,,,,,0,0,0,
13,115,"１日２回朝夕食前",0,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
13,117,"１日２回朝夕食後",0,,,,4290,0,4290,,,,4290,,,,,,,,,,,0,0,0,
13,122,"１日２回朝食後・就寝前",0,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
13,129,"１日３回毎食前",0,,,,98,0,98,,,,98,,,,,,,,,,,0,0,0,
