品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1065,"注入器加算",300,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,20291,"バイオ後続品導入初期加算（在宅自己",150,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,55,0,55,,,,55,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,80,0,80,,,,80,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,86,0,86,,,,86,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",25,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
5,3001,"静脈内注射",37,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
5,3007,"滑液嚢穿刺後の注入",100,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,49,0,49,,,,49,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",42,,,,28,0,28,,,,28,,,,,,,,,,,0,0,0,
6,1667,"労　消炎鎮痛等１日",35,,,,241,0,241,,,,241,,,,,,,,,,,0,0,0,
6,4000,"労　処置１．５加算",1.5,,,,47,0,47,,,,47,,,,,,,,,,,0,0,0,
6,4001,"労　処置２．０加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4050,"肋骨骨折固定術",500,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4059,"関節穿刺",144,,,,276,0,276,,,,276,,,,,,,,,,,0,0,0,
6,4060,"ガングリオン穿刺術",80,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4070,"鶏眼・胼胝処置",170,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4084,"四肢ギプスシーネ（半肢）（片）",780,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
6,4085,"四肢ギプスシーネ（上肢、下肢）（片",1200,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
6,4086,"四肢ギプスシーネ（手指及び手、足）",490,,,,79,0,79,,,,79,,,,,,,,,,,0,0,0,
6,4095,"消炎鎮痛等処置器具",35,,,,1451,0,1451,,,,1451,,,,,,,,,,,0,0,0,
6,4107,"粘（滑）液嚢穿刺注入（片）",100,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
6,4113,"創傷処置１",52,,,,54,0,54,,,,54,,,,,,,,,,,0,0,0,
6,4114,"創傷処置２",60,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4129,"絆創膏固定術",500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4146,"腰部固定帯固定",35,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
6,4153,"腰部固定帯加算",170,,,,43,0,43,,,,43,,,,,,,,,,,0,0,0,
6,4182,"ギプス・半肢",780,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,4184,"ギプス・上肢、下肢",1200,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
6,4188,"シャーレ・半肢",156,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4209,"ギプス除去・半肢",78,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
6,4220,"ギプス３歳未満加算",1.55,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,9966,"処置休日",1.8,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
6,20611,"労　初ブラッシング",91,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
6,40008,"治療用装具採型法（体幹装具）",700,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
6,40010,"治療用装具採型法（その他）",200,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
7,1661,"骨折非観血的整復術",4320,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5002,"幼児加算（手術）（３歳以上６歳未満",1.5,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5010,"陥入爪手術　簡単",1400,"指",,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
7,5013,"顎関節脱臼非観血的",800,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5022,"非観血的整復　手",1440,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
7,5023,"非観血的整復　前腕",2040,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5026,"非観血的整復　上腕",1840,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
7,5027,"非観血的整復　鎖骨",1440,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5028,"非観血的整復　膝蓋",1440,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5043,"創傷処理達しない小",530,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
7,5072,"トリガポイント注射",70,,,,53,0,53,,,,53,,,,,,,,,,,0,0,0,
7,5079,"仙骨部ブロック　１",340,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5094,"脱臼非観血的　小児",960,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
7,5130,"末梢神経ラジオ波焼灼療法（一連とし",15000,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
7,5500,"労　手術１．５加算",1.5,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,5501,"労　手術２．０加算",2,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,9948,"麻酔　休日加算",1.8,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
7,9970,"手術休日",1.8,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
7,9975,"手術　乳児加算",2,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
7,20425,"骨折非観血的整復術（足部骨折非観血",1440,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,213,"末梢血液像（自動機械法）",15,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,753,"Ｂ－結核菌特異的インターフェロン－",593,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,818,"抗核抗体（蛍光抗体法）定性",99,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,1297,"Ｂ－ＣＲＰ",16,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
8,1340,"検査カウント",0,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6001,"Ｂ－Ｖ",40,,,,68,0,68,,,,68,,,,,,,,,,,0,0,0,
8,6020,"超音波検査（断層撮",350,,,,313,0,313,,,,313,,,,,,,,,,,0,0,0,
8,6105,"末梢血液一般検査",21,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6107,"Ｂープロトロンビン",18,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6112,"フィブリノゲン定量",23,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6116,"Ｂ活性化部分トロン",29,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6137,"ＴＰ",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6150,"アルブミン",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6152,"ＢＵＮ",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6154,"クレアチニン",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6155,"尿酸",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6156,"グルコース",11,,,,41,0,41,,,,41,,,,,,,,,,,0,0,0,
8,6159,"ＡＬＰ",11,,,,55,0,55,,,,55,,,,,,,,,,,0,0,0,
8,6160,"Ｎａ，Ｃ・",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6161,"Ｂ－カリウム",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6162,"Ｃａ",11,,,,55,0,55,,,,55,,,,,,,,,,,0,0,0,
8,6163,"Ｂ－Ｐ及びＨＰＯ４",17,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6167,"Ｂー鉄",11,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6168,"アミラーゼ",11,,,,48,0,48,,,,48,,,,,,,,,,,0,0,0,
8,6170,"γ－ＧＴＰ",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6172,"ＣＰＫ",11,,,,60,0,60,,,,60,,,,,,,,,,,0,0,0,
8,6174,"Ｂ－ＬＤＨ",11,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6176,"ＴＧ",11,,,,41,0,41,,,,41,,,,,,,,,,,0,0,0,
8,6181,"ＧＯＴ",17,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6182,"ＧＰＴ",17,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6183,"総コレステ",17,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,6195,"Ｂ－ＫＬ－６",108,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6196,"ＨＤＬ－コレステ",17,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6243,"Ｂ－フェリチン定量",102,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6251,"ＨＢｓ抗原精密測定",88,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6259,"ＨＣＶ抗体価精密測",102,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6265,"Ｂ－ＣＥＡ精密測定",99,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,6270,"Ｂ－ＣＡ１９－９精",121,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,6281,"Ｂ－ＴＲＡＣＰ－５ｂ",156,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
8,6288,"梅毒脂質抗原使用検",15,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6294,"梅毒トレポネーマ抗体定性",32,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6296,"Ｂ－血清補体価ＣＨ",38,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6314,"（１→３）－β－Ｄ－グルカン",190,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
8,6317,"ＲＦ定量",30,,,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
8,6334,"抗シトルリン化ペプチド抗体定量",193,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
8,6349,"ＭＭＰ－３",116,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
8,6517,"Ｂ－Ｐ１ＮＰ",160,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
8,6552,"細菌培養同定穿刺液",240,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6576,"細菌薬剤感受性検査",310,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6630,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,30,0,30,,,,30,,,,,,,,,,,0,0,0,
8,6631,"大腿骨同時撮影加算（ＤＥＸＡ法）",90,,,,42,0,42,,,,42,,,,,,,,,,,0,0,0,
8,6634,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
8,6635,"骨塩定量検査（ＤＥＸＡ法による腰椎",360,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,6705,"幼児加算（生体検査）（３歳以上６歳",1.4,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
8,6774,"Ｂ－ＣＡ１２５",136,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,6904,"関節液一般",0,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
8,9907,"（減）",0.9,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
8,60004,"Ｃａ　アルブミン補正",0,,,,55,0,55,,,,55,,,,,,,,,,,0,0,0,
8,60005,"赤血球沈降速度(院外)",0,,,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
8,0,"生化学Ⅰ　　　　　１０以上",103,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,0,"腫瘍マーカーⅡ　　　３以上",290,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
8,9911,"血液学的検査判断料",125,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,9912,"生化学Ⅰ判断料",144,,,,67,0,67,,,,67,,,,,,,,,,,0,0,0,
8,9913,"生化学Ⅱ判断料",144,,,,13,0,13,,,,13,,,,,,,,,,,0,0,0,
8,9914,"免疫学的検査判断料",144,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
8,9915,"微生物検査判断料",150,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,4004,"幼児加算（画像）",1.3,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
9,6632,"骨塩定量(オーダー用)",0,,,,42,0,42,,,,42,,,,,,,,,,,0,0,0,
9,6633,"エコー(オーダー用)",0,,,,343,0,343,,,,343,,,,,,,,,,,0,0,0,
9,7005,"緊急画像加算（外）",110,,,,32,0,32,,,,32,,,,,,,,,,,0,0,0,
9,7051,"Ｘ－Ｐ＜胸椎＞",85,,,,46,0,46,,,,46,,,,,,,,,,,0,0,0,
9,7052,"Ｘ－Ｐ＜胸部＞",85,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7053,"Ｘ－Ｐ＜胸骨＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7055,"Ｘ－Ｐ＜肋骨＞",85,,,,54,0,54,,,,54,,,,,,,,,,,0,0,0,
9,7060,"Ｘ－Ｐ＜腰椎＞",85,,,,410,0,410,,,,410,,,,,,,,,,,0,0,0,
9,7062,"Ｘ－Ｐ＜頸椎＞",85,,,,364,0,364,,,,364,,,,,,,,,,,0,0,0,
9,7066,"Ｘ－Ｐ＜股関節部＞",85,,,,103,0,103,,,,103,,,,,,,,,,,0,0,0,
9,7068,"Ｘ－Ｐ＜肩関節部＞",85,,,,136,0,136,,,,136,,,,,,,,,,,0,0,0,
9,7069,"Ｘ－Ｐ＜鎖骨＞",85,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
9,7072,"Ｘ－Ｐ＜肩鎖関節＞",85,,,,8,0,8,,,,8,,,,,,,,,,,0,0,0,
9,7079,"Ｘ－Ｐ＜踵骨＞",43,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
9,7083,"Ｘ－Ｐ＜大腿＞",43,,,,20,0,20,,,,20,,,,,,,,,,,0,0,0,
9,7085,"Ｘ－Ｐ＜膝関節＞",43,,,,378,0,378,,,,378,,,,,,,,,,,0,0,0,
9,7087,"Ｘ－Ｐ＜下腿＞",43,,,,36,0,36,,,,36,,,,,,,,,,,0,0,0,
9,7088,"Ｘ－Ｐ＜足＞",43,,,,318,0,318,,,,318,,,,,,,,,,,0,0,0,
9,7089,"Ｘ－Ｐ＜足関節＞",43,,,,216,0,216,,,,216,,,,,,,,,,,0,0,0,
9,7091,"Ｘ－Ｐ＜足趾骨＞",43,,,,87,0,87,,,,87,,,,,,,,,,,0,0,0,
9,7093,"Ｘ－Ｐ＜上腕＞",43,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
9,7094,"Ｘ－Ｐ＜前腕＞",43,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7096,"Ｘ－Ｐ＜肘関節＞",43,,,,122,0,122,,,,122,,,,,,,,,,,0,0,0,
9,7099,"Ｘ－Ｐ＜手＞",43,,,,73,0,73,,,,73,,,,,,,,,,,0,0,0,
9,7100,"Ｘ－Ｐ＜手関節＞",43,,,,130,0,130,,,,130,,,,,,,,,,,0,0,0,
9,7102,"Ｘ－Ｐ＜指＞",43,,,,204,0,204,,,,204,,,,,,,,,,,0,0,0,
9,7228,"デジタル映像　単純",57,,,,1202,0,1202,,,,1202,,,,,,,,,,,0,0,0,
9,7301,"Ｘ－Ｐ＜仙椎＞",85,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7500,"他医撮影のコンピューター断層診断",450,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
9,7501,"他医撮影の写真診断（単純撮影・イ）",85,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
9,7502,"他医撮影の写真診断（単純撮影・ロ）",43,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
9,7880,"Ｘ－Ｐ単純撮影（デジタル撮影）",68,,,,1093,0,1093,,,,1093,,,,,,,,,,,0,0,0,
9,7881,"Ｘ－Ｐ単純撮影（デジタル撮影）（胸",68,,,,52,0,52,,,,52,,,,,,,,,,,1,52,0,
9,7882,"Ｘ－Ｐ単純撮影（デジタル撮影）（そ",68,,,,1596,0,1596,,,,1596,,,,,,,,,,,1,1596,0,
9,9998,"撮影料乳幼児加算",1.5,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
10,34,"外来・在宅ベースアップ評価料（１）",23,,,,739,0,739,,,,739,,,,,,,,,,,0,0,0,
10,35,"外来・在宅ベースアップ評価料（１）",6,,,,4107,0,4107,,,,4107,,,,,,,,,,,0,0,0,
10,36,"物価対応料１（外来・在宅物価対応料",2,,,,739,0,739,,,,739,,,,,,,,,,,0,0,0,
10,37,"物価対応料１（外来・在宅物価対応料",2,,,,4107,0,4107,,,,4107,,,,,,,,,,,0,0,0,
10,1623,"療養の給付請求書取",2200,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
10,1685,"労　休養保証証明書",2200,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,8020,"特定疾患処方管理加算（処方箋料）",56,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8024,"処方箋料（リフィル以外・その他）",60,,,,1315,0,1315,,,,1315,,,,,,,,,,,0,0,0,
10,8025,"処方箋料（リフィル以外・７種類以上",32,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
10,8026,"一般名処方加算２（処方箋料）",6,,,,617,0,617,,,,617,,,,,,,,,,,0,0,0,
10,8027,"一般名処方加算１（処方箋料）",8,,,,146,0,146,,,,146,,,,,,,,,,,0,0,0,
10,9932,"処方せん乳幼児加算",3,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
10,1653,"運動器リハビリテーション料（２）（",180,"単位",,,253,0,253,,,,253,,,,,,,,,,,0,0,0,
10,8000,"運動器リハビリテーション料（２）（",170,"単位",,,1703,0,1703,,,,1703,,,,,,,,,,,0,0,0,
10,8001,"運動器リハビリテーション料（２）（",170,"単位",,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
10,8005,"運動器リハビリテーション料（３）（",85,"単位",,,413,0,413,,,,413,,,,,,,,,,,0,0,0,
10,8030,"労　リハ１．５加算",1.5,,,,58,0,58,,,,58,,,,,,,,,,,0,0,0,
10,8108,"リハビリテーション総合計画評価料１",300,,,,173,0,173,,,,173,,,,,,,,,,,0,0,0,
10,8109,"リハビリテーション総合計画評価料１",240,,,,331,0,331,,,,331,,,,,,,,,,,0,0,0,
11,21,"腰部固定帯（自費）",2000,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9505,"面談料",11000,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
11,9507,"つめ切り（￥2,500）",2500,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
11,9508,"巻き爪",11000,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
11,9509,"巻き爪　再",2000,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
11,9512,"警察提出用　診断書(￥5500)",5500,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
11,9516,"衝撃波　3回コース（￥33,000）",33000,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
